station,year,month,day,time,is_row_bad,Level,Battery
31000,2009,11,4,1800,0,-214.28,12
31000,2009,11,4,1900,0,-214.29,12
31000,2009,11,4,2000,0,-214.28,12
31000,2009,11,4,2100,0,-214.29,12
31000,2009,11,4,2200,0,-214.28,12
31000,2009,11,4,2300,0,-214.29,12
31000,2009,11,4,2400,0,-214.29,12
31000,2009,11,5,100,0,-214.28,12
31000,2009,11,5,200,0,-214.28,11.9
31000,2009,11,5,300,0,-214.29,12
31000,2009,11,5,400,0,-214.27,12
31000,2009,11,5,500,0,-214.29,11.9
31000,2009,11,5,600,0,-214.29,12
31000,2009,11,5,700,0,-214.29,12
31000,2009,11,5,800,0,-214.29,11.8
31000,2009,11,5,900,0,-214.28,11.8
31000,2009,11,5,1000,0,-214.29,12
31000,2009,11,5,1100,0,-214.28,12
31000,2009,11,5,1200,0,-214.28,12
31000,2009,11,5,1300,0,-214.28,12
31000,2009,11,5,1400,0,-214.28,12
31000,2009,11,5,1500,0,-214.28,12
31000,2009,11,5,1600,0,-214.28,12
31000,2009,11,5,1700,0,-214.28,12
31000,2009,11,5,1800,0,-214.29,12
31000,2009,11,5,1900,0,-214.28,12
31000,2009,11,5,2000,0,-214.28,12
31000,2009,11,5,2100,0,-214.28,12
31000,2009,11,5,2200,0,-214.28,12
31000,2009,11,5,2300,0,-214.28,12
31000,2009,11,5,2400,0,-214.29,12
31000,2009,11,6,100,0,-214.28,12
31000,2009,11,6,200,0,-214.28,12
31000,2009,11,6,300,0,-214.28,12
31000,2009,11,6,400,0,-214.28,11.9
31000,2009,11,6,500,0,-214.29,11.9
31000,2009,11,6,600,0,-214.28,11.9
31000,2009,11,6,700,0,-214.28,11.9
31000,2009,11,6,800,0,-214.29,11.9
31000,2009,11,6,900,0,-214.29,12
31000,2009,11,6,1000,0,-214.3,12
31000,2009,11,6,1100,0,-214.26,12
31000,2009,11,6,1200,0,-214.24,12
31000,2009,11,6,1300,0,-214.28,12
31000,2009,11,6,1400,0,-214.28,12
31000,2009,11,6,1500,0,-214.28,12
31000,2009,11,6,1600,0,-214.34,12
31000,2009,11,6,1700,0,-214.36,12
31000,2009,11,6,1800,0,-214.32,12
31000,2009,11,6,1900,0,-214.3,12
31000,2009,11,6,2000,0,-214.27,12
31000,2009,11,6,2100,0,-214.31,12
31000,2009,11,6,2200,0,-214.27,12
31000,2009,11,6,2300,0,-214.21,12
31000,2009,11,6,2400,0,-214.3,12
31000,2009,11,7,100,0,-214.29,12
31000,2009,11,7,200,0,-214.29,12
31000,2009,11,7,300,0,-214.28,12
31000,2009,11,7,400,0,-214.27,12
31000,2009,11,7,500,0,-214.29,12
31000,2009,11,7,600,0,-214.3,11.9
31000,2009,11,7,700,0,-214.3,12
31000,2009,11,7,800,0,-214.24,11.9
31000,2009,11,7,900,0,-214.33,12
31000,2009,11,7,1000,0,-214.28,12
31000,2009,11,7,1100,0,-214.38,12
31000,2009,11,7,1200,0,-214.31,12
31000,2009,11,7,1300,0,-214.31,12
31000,2009,11,7,1400,0,-214.29,12
31000,2009,11,7,1500,0,-214.26,12
31000,2009,11,7,1600,0,-214.36,12
31000,2009,11,7,1700,0,-214.28,12
31000,2009,11,7,1800,0,-214.21,12
31000,2009,11,7,1900,0,-214.23,12
31000,2009,11,7,2000,0,-214.29,12
31000,2009,11,7,2100,0,-214.28,12
31000,2009,11,7,2200,0,-214.26,12
31000,2009,11,7,2300,0,-214.26,12
31000,2009,11,7,2400,0,-214.3,12
31000,2009,11,8,100,0,-214.32,12
31000,2009,11,8,200,0,-214.38,12
31000,2009,11,8,300,0,-214.37,12
31000,2009,11,8,400,0,-214.3,11.9
31000,2009,11,8,500,0,-214.23,11.9
31000,2009,11,8,600,0,-214.36,12
31000,2009,11,8,700,0,-214.36,11.9
31000,2009,11,8,800,0,-214.23,11.9
31000,2009,11,8,900,0,-214.29,11.9
31000,2009,11,8,1000,0,-214.35,12
31000,2009,11,8,1100,0,-214.29,12
31000,2009,11,8,1200,0,-214.28,12
31000,2009,11,8,1300,0,-214.3,12
31000,2009,11,8,1400,0,-214.3,12
31000,2009,11,8,1500,0,-214.3,12
31000,2009,11,8,1600,0,-214.3,12
31000,2009,11,8,1700,0,-214.29,12
31000,2009,11,8,1800,0,-214.3,12
31000,2009,11,8,1900,0,-214.29,12
31000,2009,11,8,2000,0,-214.3,11.9
31000,2009,11,8,2100,0,-214.29,11.9
31000,2009,11,8,2200,0,-214.3,11.9
31000,2009,11,8,2300,0,-214.29,11.9
31000,2009,11,8,2400,0,-214.29,11.9
31000,2009,11,9,100,0,-214.29,11.9
31000,2009,11,9,200,0,-214.3,11.9
31000,2009,11,9,300,0,-214.29,11.9
31000,2009,11,9,400,0,-214.3,11.9
31000,2009,11,9,500,0,-214.29,11.9
31000,2009,11,9,600,0,-214.29,11.9
31000,2009,11,9,700,0,-214.29,11.9
31000,2009,11,9,800,0,-214.3,11.9
31000,2009,11,9,900,0,-214.3,11.9
31000,2009,11,9,1000,0,-214.3,11.9
31000,2009,11,9,1100,0,-214.29,11.9
31000,2009,11,9,1200,0,-214.29,11.9
31000,2009,11,9,1300,0,-214.29,11.9
31000,2009,11,9,1400,0,-214.29,11.9
31000,2009,11,9,1500,0,-214.29,11.9
31000,2009,11,9,1600,0,-214.29,11.9
31000,2009,11,9,1700,0,-214.29,11.9
31000,2009,11,9,1800,0,-214.29,11.9
31000,2009,11,9,1900,0,-214.29,11.9
31000,2009,11,9,2000,0,-214.29,11.9
31000,2009,11,9,2100,0,-214.3,11.9
31000,2009,11,9,2200,0,-214.29,11.9
31000,2009,11,9,2300,0,-214.29,11.9
31000,2009,11,9,2400,0,-214.29,11.9
31000,2009,11,10,100,0,-214.29,11.9
31000,2009,11,10,200,0,-214.29,11.8
31000,2009,11,10,300,0,-214.3,11.9
31000,2009,11,10,400,0,-214.29,11.9
31000,2009,11,10,500,0,-214.29,11.9
31000,2009,11,10,600,0,-214.29,11.9
31000,2009,11,10,700,0,-214.3,11.9
31000,2009,11,10,800,0,-214.27,11.8
31000,2009,11,10,900,0,-214.28,11.8
31000,2009,11,10,1000,0,-214.29,11.9
31000,2009,11,10,1100,0,-214.29,11.9
31000,2009,11,10,1200,0,-214.29,11.9
31000,2009,11,10,1300,0,-214.29,11.9
31000,2009,11,10,1400,0,-214.29,11.9
31000,2009,11,10,1500,0,-214.29,11.9
31000,2009,11,10,1600,0,-214.29,11.9
31000,2009,11,10,1700,0,-214.29,11.9
31000,2009,11,10,1800,0,-214.29,11.9
31000,2009,11,10,1900,0,-214.29,11.9
31000,2009,11,10,2000,0,-214.29,11.9
31000,2009,11,10,2100,0,-214.29,11.9
31000,2009,11,10,2200,0,-214.3,11.9
31000,2009,11,10,2300,0,-214.3,11.9
31000,2009,11,10,2400,0,-214.29,11.9
31000,2009,11,11,100,0,-214.28,11.9
31000,2009,11,11,200,0,-214.29,11.9
31000,2009,11,11,300,0,-214.29,11.9
31000,2009,11,11,400,0,-214.3,11.9
31000,2009,11,11,500,0,-214.29,11.9
31000,2009,11,11,600,0,-214.29,11.9
31000,2009,11,11,700,0,-214.26,11.9
31000,2009,11,11,800,0,-214.31,11.8
31000,2009,11,11,900,0,-214.3,12.4
31000,2009,11,11,1000,0,-214.29,12.5
31000,2009,11,11,1100,0,-214.28,12.5
31000,2009,11,11,1200,0,-214.28,12.5
31000,2009,11,11,1300,0,-214.29,12.5
31000,2009,11,11,1400,0,-214.3,12.5
31000,2009,11,11,1500,0,-214.3,12.5
31000,2009,11,11,1600,0,-214.29,12.5
31000,2009,11,11,1700,0,-214.29,12.5
31000,2009,11,11,1800,0,-214.28,12.5
31000,2009,11,11,1900,0,-214.3,12.5
31000,2009,11,11,2000,0,-214.29,12.5
31000,2009,11,11,2100,0,-214.3,12.5
31000,2009,11,11,2200,0,-214.28,12.5
31000,2009,11,11,2300,0,-214.28,12.5
31000,2009,11,11,2400,0,-214.27,12.5
31000,2009,11,12,100,0,-214.29,12.5
31000,2009,11,12,200,0,-214.29,12.5
31000,2009,11,12,300,0,-214.3,12.5
31000,2009,11,12,400,0,-214.29,12.5
31000,2009,11,12,500,0,-214.29,12.5
31000,2009,11,12,600,0,-214.29,12.5
31000,2009,11,12,700,0,-214.29,12.4
31000,2009,11,12,800,0,-214.31,12.4
31000,2009,11,12,900,0,-214.29,12.5
31000,2009,11,12,1000,0,-214.29,12.5
31000,2009,11,12,1100,0,-214.28,12.5
31000,2009,11,12,1200,0,-214.29,12.5
31000,2009,11,12,1300,0,-214.29,12.5
31000,2009,11,12,1400,0,-214.29,12.5
31000,2009,11,12,1500,0,-214.29,12.5
31000,2009,11,12,1600,0,-214.28,12.5
31000,2009,11,12,1700,0,-214.28,12.5
31000,2009,11,12,1800,0,-214.29,12.5
31000,2009,11,12,1900,0,-214.29,12.5
31000,2009,11,12,2000,0,-214.29,12.5
31000,2009,11,12,2100,0,-214.29,12.5
31000,2009,11,12,2200,0,-214.29,12.5
31000,2009,11,12,2300,0,-214.29,12.5
31000,2009,11,12,2400,0,-214.29,12.5
31000,2009,11,13,100,0,-214.29,12.5
31000,2009,11,13,200,0,-214.29,12.4
31000,2009,11,13,300,0,-214.29,12.5
31000,2009,11,13,400,0,-214.29,12.5
31000,2009,11,13,500,0,-214.29,12.4
31000,2009,11,13,600,0,-214.28,12.4
31000,2009,11,13,700,0,-214.3,12.4
31000,2009,11,13,800,0,-214.28,12.4
31000,2009,11,13,900,0,-214.29,12.5
31000,2009,11,13,1000,0,-214.29,12.4
31000,2009,11,13,1100,0,-214.28,12.4
31000,2009,11,13,1200,0,-214.29,12.5
31000,2009,11,13,1300,0,-214.28,12.4
31000,2009,11,13,1400,0,-214.29,12.4
31000,2009,11,13,1500,0,-214.29,12.5
31000,2009,11,13,1600,0,-214.29,12.5
31000,2009,11,13,1700,0,-214.27,12.5
31000,2009,11,13,1800,0,-214.29,12.4
31000,2009,11,13,1900,0,-214.29,12.4
31000,2009,11,13,2000,0,-214.29,12.4
31000,2009,11,13,2100,0,-214.3,12.4
31000,2009,11,13,2200,0,-214.28,12.4
31000,2009,11,13,2300,0,-214.29,12.4
31000,2009,11,13,2400,0,-214.28,12.4
31000,2009,11,14,100,0,-214.29,12.4
31000,2009,11,14,200,0,-214.29,12.4
31000,2009,11,14,300,0,-214.29,12.4
31000,2009,11,14,400,0,-214.28,12.4
31000,2009,11,14,500,0,-214.28,12.4
31000,2009,11,14,600,0,-214.29,12.4
31000,2009,11,14,700,0,-214.29,12.4
31000,2009,11,14,800,0,-214.29,12.4
31000,2009,11,14,900,0,-214.28,12.4
31000,2009,11,14,1000,0,-214.28,12.4
31000,2009,11,14,1100,0,-214.28,12.4
31000,2009,11,14,1200,0,-214.28,12.4
31000,2009,11,14,1300,0,-214.29,12.5
31000,2009,11,14,1400,0,-214.3,12.5
31000,2009,11,14,1500,0,-214.29,12.5
31000,2009,11,14,1600,0,-214.29,12.5
31000,2009,11,14,1700,0,-214.28,12.4
31000,2009,11,14,1800,0,-214.29,12.4
31000,2009,11,14,1900,0,-214.29,12.4
31000,2009,11,14,2000,0,-214.29,12.4
31000,2009,11,14,2100,0,-214.29,12.4
31000,2009,11,14,2200,0,-214.28,12.4
31000,2009,11,14,2300,0,-214.29,12.4
31000,2009,11,14,2400,0,-214.29,12.4
31000,2009,11,15,100,0,-214.29,12.4
31000,2009,11,15,200,0,-214.29,12.4
31000,2009,11,15,300,0,-214.29,12.4
31000,2009,11,15,400,0,-214.28,12.4
31000,2009,11,15,500,0,-214.29,12.4
31000,2009,11,15,600,0,-214.27,12.4
31000,2009,11,15,700,0,-214.29,12.4
31000,2009,11,15,800,0,-214.3,12.3
31000,2009,11,15,900,0,-214.28,12.4
31000,2009,11,15,1000,0,-214.28,12.4
31000,2009,11,15,1100,0,-214.28,12.4
31000,2009,11,15,1200,0,-214.29,12.4
31000,2009,11,15,1300,0,-214.29,12.5
31000,2009,11,15,1400,0,-214.29,12.4
31000,2009,11,15,1500,0,-214.28,12.5
31000,2009,11,15,1600,0,-214.29,12.4
31000,2009,11,15,1700,0,-214.28,12.4
31000,2009,11,15,1800,0,-214.29,12.4
31000,2009,11,15,1900,0,-214.29,12.4
31000,2009,11,15,2000,0,-214.28,12.4
31000,2009,11,15,2100,0,-214.23,12.4
31000,2009,11,15,2200,0,-214.29,12.4
31000,2009,11,15,2300,0,-214.29,12.4
31000,2009,11,15,2400,0,-214.22,12.4
31000,2009,11,16,100,0,-214.28,12.4
31000,2009,11,16,200,0,-214.29,12.4
31000,2009,11,16,300,0,-214.28,12.4
31000,2009,11,16,400,0,-214.27,12.4
31000,2009,11,16,500,0,-214.28,12.4
31000,2009,11,16,600,0,-214.28,12.4
31000,2009,11,16,700,0,-214.28,12.4
31000,2009,11,16,800,0,-214.29,12.3
31000,2009,11,16,900,0,-214.28,12.4
31000,2009,11,16,1000,0,-214.28,12.4
31000,2009,11,16,1100,0,-214.29,12.4
31000,2009,11,16,1200,0,-214.29,12.4
31000,2009,11,16,1300,0,-214.3,12.4
31000,2009,11,16,1400,0,-214.28,12.4
31000,2009,11,16,1500,0,-214.29,12.4
31000,2009,11,16,1600,0,-214.28,12.4
31000,2009,11,16,1700,0,-214.29,12.4
31000,2009,11,16,1800,0,-214.29,12.4
31000,2009,11,16,1900,0,-214.3,12.4
31000,2009,11,16,2000,0,-214.29,12.4
31000,2009,11,16,2100,0,-214.29,12.4
31000,2009,11,16,2200,0,-214.29,12.4
31000,2009,11,16,2300,0,-214.28,12.4
31000,2009,11,16,2400,0,-214.28,12.4
31000,2009,11,17,100,0,-214.25,12.4
31000,2009,11,17,200,0,-214.28,12.4
31000,2009,11,17,300,0,-214.28,12.4
31000,2009,11,17,400,0,-214.29,12.4
31000,2009,11,17,500,0,-214.28,12.4
31000,2009,11,17,600,0,-214.27,12.4
31000,2009,11,17,700,0,-214.28,12.4
31000,2009,11,17,800,0,-214.28,12.3
31000,2009,11,17,900,0,-214.29,12.4
31000,2009,11,17,1000,0,-214.28,12.4
31000,2009,11,17,1100,0,-214.29,12.4
31000,2009,11,17,1200,0,-214.27,12.4
31000,2009,11,17,1300,0,-214.27,12.4
31000,2009,11,17,1400,0,-214.28,12.4
31000,2009,11,17,1500,0,-214.28,12.4
31000,2009,11,17,1600,0,-214.29,12.4
31000,2009,11,17,1700,0,-214.29,12.4
31000,2009,11,17,1800,0,-214.28,12.4
31000,2009,11,17,1900,0,-214.28,12.4
31000,2009,11,17,2000,0,-214.29,12.3
31000,2009,11,17,2100,0,-214.29,12.4
31000,2009,11,17,2200,0,-214.28,12.4
31000,2009,11,17,2300,0,-214.29,12.4
31000,2009,11,17,2400,0,-214.28,12.4
31000,2009,11,18,100,0,-214.27,12.4
31000,2009,11,18,200,0,-214.3,12.4
31000,2009,11,18,300,0,-214.29,12.4
31000,2009,11,18,400,0,-214.28,12.4
31000,2009,11,18,500,0,-214.28,12.4
31000,2009,11,18,600,0,-214.29,12.4
31000,2009,11,18,700,0,-214.28,12.4
31000,2009,11,18,800,0,-214.28,12.2
31000,2009,11,18,900,0,-214.28,12.4
31000,2009,11,18,1000,0,-214.3,12.4
31000,2009,11,18,1100,0,-214.28,12.4
31000,2009,11,18,1200,0,-214.29,12.4
31000,2009,11,18,1300,0,-214.28,12.4
31000,2009,11,18,1400,0,-214.29,12.4
31000,2009,11,18,1500,0,-214.27,12.4
31000,2009,11,18,1600,0,-214.3,12.4
31000,2009,11,18,1700,0,-214.26,12.4
31000,2009,11,18,1800,0,-214.29,12.4
31000,2009,11,18,1900,0,-214.28,12.4
31000,2009,11,18,2000,0,-214.27,12.4
31000,2009,11,18,2100,0,-214.29,12.4
31000,2009,11,18,2200,0,-214.28,12.4
31000,2009,11,18,2300,0,-214.29,12.4
31000,2009,11,18,2400,0,-214.27,12.4
31000,2009,11,19,100,0,-214.32,12.4
31000,2009,11,19,200,0,-214.28,12.3
31000,2009,11,19,300,0,-214.29,12.3
31000,2009,11,19,400,0,-214.28,12.3
31000,2009,11,19,500,0,-214.29,12.3
31000,2009,11,19,600,0,-214.27,12.4
31000,2009,11,19,700,0,-214.31,12.3
31000,2009,11,19,800,0,-214.31,12.3
31000,2009,11,19,900,0,-214.3,12.2
31000,2009,11,19,1000,0,-214.28,12.4
31000,2009,11,19,1100,0,-214.29,12.4
31000,2009,11,19,1200,0,-214.28,12.4
31000,2009,11,19,1300,0,-214.29,12.4
31000,2009,11,19,1400,0,-214.29,12.4
31000,2009,11,19,1500,0,-214.3,12.4
31000,2009,11,19,1600,0,-214.29,12.4
31000,2009,11,19,1700,0,-214.29,12.4
31000,2009,11,19,1800,0,-214.3,12.4
31000,2009,11,19,1900,0,-214.29,12.4
31000,2009,11,19,2000,0,-214.3,12.4
31000,2009,11,19,2100,0,-214.3,12.4
31000,2009,11,19,2200,0,-214.3,12.4
31000,2009,11,19,2300,0,-214.28,12.4
31000,2009,11,19,2400,0,-214.3,12.4
31000,2009,11,20,100,0,-214.28,12.4
31000,2009,11,20,200,0,-214.29,12.3
31000,2009,11,20,300,0,-214.29,12.3
31000,2009,11,20,400,0,-214.28,12.3
31000,2009,11,20,500,0,-214.29,12.3
31000,2009,11,20,600,0,-214.3,12.3
31000,2009,11,20,700,0,-214.28,12.3
31000,2009,11,20,800,0,-214.31,12.3
31000,2009,11,20,900,0,-214.31,12.3
31000,2009,11,20,1000,0,-214.3,12.4
31000,2009,11,20,1100,0,-214.29,12.4
31000,2009,11,20,1200,0,-214.29,12.4
31000,2009,11,20,1300,0,-214.3,12.4
31000,2009,11,20,1400,0,-214.29,12.4
31000,2009,11,20,1500,0,-214.3,12.4
31000,2009,11,20,1600,0,-214.29,12.4
31000,2009,11,20,1700,0,-214.29,12.4
31000,2009,11,20,1800,0,-214.28,12.4
31000,2009,11,20,1900,0,-214.3,12.4
31000,2009,11,20,2000,0,-214.28,12.4
31000,2009,11,20,2100,0,-214.25,12.4
31000,2009,11,20,2200,0,-214.29,12.4
31000,2009,11,20,2300,0,-214.27,12.3
31000,2009,11,20,2400,0,-214.31,12.3
31000,2009,11,21,100,0,-214.28,12.4
31000,2009,11,21,200,0,-214.29,12.3
31000,2009,11,21,300,0,-214.29,12.3
31000,2009,11,21,400,0,-214.29,12.3
31000,2009,11,21,500,0,-214.29,12.3
31000,2009,11,21,600,0,-214.3,12.3
31000,2009,11,21,700,0,-214.3,12.3
31000,2009,11,21,800,0,-214.31,12.3
31000,2009,11,21,900,0,-214.28,12.3
31000,2009,11,21,1000,0,-214.3,12.3
31000,2009,11,21,1100,0,-214.3,12.4
31000,2009,11,21,1200,0,-214.3,12.4
31000,2009,11,21,1300,0,-214.3,12.4
31000,2009,11,21,1400,0,-214.29,12.3
31000,2009,11,21,1500,0,-214.28,12.4
31000,2009,11,21,1600,0,-214.3,12.4
31000,2009,11,21,1700,0,-214.3,12.4
31000,2009,11,21,1800,0,-214.3,12.3
31000,2009,11,21,1900,0,-214.3,12.3
31000,2009,11,21,2000,0,-214.29,12.3
31000,2009,11,21,2100,0,-214.29,12.3
31000,2009,11,21,2200,0,-214.3,12.3
31000,2009,11,21,2300,0,-214.3,12.3
31000,2009,11,21,2400,0,-214.29,12.3
31000,2009,11,22,100,0,-214.29,12.3
31000,2009,11,22,200,0,-214.3,12.3
31000,2009,11,22,300,0,-214.29,12.3
31000,2009,11,22,400,0,-214.31,12.3
31000,2009,11,22,500,0,-214.31,12.3
31000,2009,11,22,600,0,-214.29,12.3
31000,2009,11,22,700,0,-214.28,12.3
31000,2009,11,22,800,0,-214.29,12.2
31000,2009,11,22,900,0,-214.29,12.3
31000,2009,11,22,1000,0,-214.3,12.3
31000,2009,11,22,1100,0,-214.3,12.3
31000,2009,11,22,1200,0,-214.3,12.4
31000,2009,11,22,1300,0,-214.29,12.4
31000,2009,11,22,1400,0,-214.3,12.4
31000,2009,11,22,1500,0,-214.29,12.4
31000,2009,11,22,1600,0,-214.31,12.4
31000,2009,11,22,1700,0,-214.3,12.4
31000,2009,11,22,1800,0,-214.3,12.3
31000,2009,11,22,1900,0,-214.29,12.3
31000,2009,11,22,2000,0,-214.3,12.3
31000,2009,11,22,2100,0,-214.3,12.3
31000,2009,11,22,2200,0,-214.31,12.3
31000,2009,11,22,2300,0,-214.3,12.3
31000,2009,11,22,2400,0,-214.31,12.3
31000,2009,11,23,100,0,-214.3,12.3
31000,2009,11,23,200,0,-214.3,12.3
31000,2009,11,23,300,0,-214.31,12.3
31000,2009,11,23,400,0,-214.29,12.3
31000,2009,11,23,500,0,-214.3,12.3
31000,2009,11,23,600,0,-214.29,12.3
31000,2009,11,23,700,0,-214.33,12.3
31000,2009,11,23,800,0,-214.29,12.2
31000,2009,11,23,900,0,-214.3,12.3
31000,2009,11,23,1000,0,-214.3,12.3
31000,2009,11,23,1100,0,-214.3,12.3
31000,2009,11,23,1200,0,-214.3,12.3
31000,2009,11,23,1300,0,-214.3,12.4
31000,2009,11,23,1400,0,-214.3,12.4
31000,2009,11,23,1500,0,-214.29,12.4
31000,2009,11,23,1600,0,-214.28,12.4
31000,2009,11,23,1700,0,-214.3,12.4
31000,2009,11,23,1800,0,-214.3,12.3
31000,2009,11,23,1900,0,-214.27,12.3
31000,2009,11,23,2000,0,-214.26,12.3
31000,2009,11,23,2100,0,-214.29,12.3
31000,2009,11,23,2200,0,-214.3,12.3
31000,2009,11,23,2300,0,-214.31,12.3
31000,2009,11,23,2400,0,-214.3,12.3
31000,2009,11,24,100,0,-214.3,12.3
31000,2009,11,24,200,0,-214.37,12.3
31000,2009,11,24,300,0,-214.29,12.3
31000,2009,11,24,400,0,-214.31,12.3
31000,2009,11,24,500,0,-214.39,12.3
31000,2009,11,24,600,0,-214.26,12.3
31000,2009,11,24,700,0,-214.2,12.3
31000,2009,11,24,800,0,-214.27,12.2
31000,2009,11,24,900,0,-214.39,12.3
31000,2009,11,24,1000,0,-214.31,12.3
31000,2009,11,24,1100,0,-214.41,12.3
31000,2009,11,24,1200,0,-214.35,12.3
31000,2009,11,24,1300,0,-214.19,12.3
31000,2009,11,24,1400,0,-214.3,12.3
31000,2009,11,24,1500,0,-214.28,12.3
31000,2009,11,24,1600,0,-214.29,12.3
31000,2009,11,24,1700,0,-214.29,12.3
31000,2009,11,24,1800,0,-214.28,12.3
31000,2009,11,24,1900,0,-214.29,12.3
31000,2009,11,24,2000,0,-214.3,12.2
31000,2009,11,24,2100,0,-214.28,12.3
31000,2009,11,24,2200,0,-214.24,12.3
31000,2009,11,24,2300,0,-214.29,12.3
31000,2009,11,24,2400,0,-214.27,12.3
31000,2009,11,25,100,0,-214.28,12.3
31000,2009,11,25,200,0,-214.28,12.1
31000,2009,11,25,300,0,-214.29,12.3
31000,2009,11,25,400,0,-214.28,12.3
31000,2009,11,25,500,0,-214.29,12.3
31000,2009,11,25,600,0,-214.28,12.3
31000,2009,11,25,700,0,-214.29,12.3
31000,2009,11,25,800,0,-214.28,12.2
31000,2009,11,25,900,0,-214.28,12.3
31000,2009,11,25,1000,0,-214.28,12.3
31000,2009,11,25,1100,0,-214.28,12.3
31000,2009,11,25,1200,0,-214.28,12.3
31000,2009,11,25,1300,0,-214.27,12.3
31000,2009,11,25,1400,0,-214.28,12.3
31000,2009,11,25,1500,0,-214.28,12.2
31000,2009,11,25,1600,0,-214.28,12.3
31000,2009,11,25,1700,0,-214.28,12.3
31000,2009,11,25,1800,0,-214.28,12.3
31000,2009,11,25,1900,0,-214.28,12.3
31000,2009,11,25,2000,0,-214.28,12.3
31000,2009,11,25,2100,0,-214.28,12.3
31000,2009,11,25,2200,0,-214.28,12.3
31000,2009,11,25,2300,0,-214.28,12.3
31000,2009,11,25,2400,0,-214.28,12.3
31000,2009,11,26,100,0,-214.29,12.3
31000,2009,11,26,200,0,-214.27,12.3
31000,2009,11,26,300,0,-214.28,12.3
31000,2009,11,26,400,0,-214.28,12.3
31000,2009,11,26,500,0,-214.3,12.3
31000,2009,11,26,600,0,-214.28,12.3
31000,2009,11,26,700,0,-214.29,12.3
31000,2009,11,26,800,0,-214.29,12.2
31000,2009,11,26,900,0,-214.28,12.1
31000,2009,11,26,1000,0,-214.28,12.3
31000,2009,11,26,1100,0,-214.27,12.3
31000,2009,11,26,1200,0,-214.27,12.3
31000,2009,11,26,1300,0,-214.19,12.3
31000,2009,11,26,1400,0,-214.23,12.2
31000,2009,11,26,1500,0,-214.31,12.3
31000,2009,11,26,1600,0,-214.31,12.3
31000,2009,11,26,1700,0,-214.27,12.3
31000,2009,11,26,1800,0,-214.29,12.3
31000,2009,11,26,1900,0,-214.28,12.3
31000,2009,11,26,2000,0,-214.3,12.3
31000,2009,11,26,2100,0,-214.26,12.3
31000,2009,11,26,2200,0,-214.26,12.3
31000,2009,11,26,2300,0,-214.27,12.3
31000,2009,11,26,2400,0,-214.27,12.3
31000,2009,11,27,100,0,-214.27,12.3
31000,2009,11,27,200,0,-214.29,12.2
31000,2009,11,27,300,0,-214.29,12.3
31000,2009,11,27,400,0,-214.35,12.3
31000,2009,11,27,500,0,-214.26,12.3
31000,2009,11,27,600,0,-214.23,12.3
31000,2009,11,27,700,0,-214.25,12.3
31000,2009,11,27,800,0,-214.28,12.2
31000,2009,11,27,900,0,-214.23,12.3
31000,2009,11,27,1000,0,-214.28,12.3
31000,2009,11,27,1100,0,-214.26,12.3
31000,2009,11,27,1200,0,-214.29,12.3
31000,2009,11,27,1300,0,-214.3,12.3
31000,2009,11,27,1400,0,-214.27,12.3
31000,2009,11,27,1500,0,-214.28,12.3
31000,2009,11,27,1600,0,-214.27,12.3
31000,2009,11,27,1700,0,-214.24,12.3
31000,2009,11,27,1800,0,-214.27,12.3
31000,2009,11,27,1900,0,-214.22,12.3
31000,2009,11,27,2000,0,-214.24,12.3
31000,2009,11,27,2100,0,-214.28,12.3
31000,2009,11,27,2200,0,-214.36,12.3
31000,2009,11,27,2300,0,-214.24,12.3
31000,2009,11,27,2400,0,-214.24,12.3
31000,2009,11,28,100,0,-214.28,12.3
31000,2009,11,28,200,0,-214.28,12.2
31000,2009,11,28,300,0,-214.3,12.3
31000,2009,11,28,400,0,-214.29,12.3
31000,2009,11,28,500,0,-214.27,12.3
31000,2009,11,28,600,0,-214.3,12.2
31000,2009,11,28,700,0,-214.28,12.2
31000,2009,11,28,800,0,-214.28,12.2
31000,2009,11,28,900,0,-214.31,12.3
31000,2009,11,28,1000,0,-214.28,12.3
31000,2009,11,28,1100,0,-214.29,12.3
31000,2009,11,28,1200,0,-214.28,12.2
31000,2009,11,28,1300,0,-214.28,12.3
31000,2009,11,28,1400,0,-214.29,12.3
31000,2009,11,28,1500,0,-214.29,12.3
31000,2009,11,28,1600,0,-214.29,12.3
31000,2009,11,28,1700,0,-214.29,12.3
31000,2009,11,28,1800,0,-214.29,12.3
31000,2009,11,28,1900,0,-214.29,12.3
31000,2009,11,28,2000,0,-214.29,12.2
31000,2009,11,28,2100,0,-214.29,12.3
31000,2009,11,28,2200,0,-214.29,12.2
31000,2009,11,28,2300,0,-214.28,12.2
31000,2009,11,28,2400,0,-214.28,12.2
31000,2009,11,29,100,0,-214.3,12.2
31000,2009,11,29,200,0,-214.29,12.2
31000,2009,11,29,300,0,-214.28,12.2
31000,2009,11,29,400,0,-214.29,12.2
31000,2009,11,29,500,0,-214.28,12.2
31000,2009,11,29,600,0,-214.28,12.2
31000,2009,11,29,700,0,-214.29,12.2
31000,2009,11,29,800,0,-214.28,12.1
31000,2009,11,29,900,0,-214.3,12.2
31000,2009,11,29,1000,0,-214.29,12.2
31000,2009,11,29,1100,0,-214.29,12.2
31000,2009,11,29,1200,0,-214.29,12.3
31000,2009,11,29,1300,0,-214.29,12.3
31000,2009,11,29,1400,0,-214.29,12.2
31000,2009,11,29,1500,0,-214.29,12.3
